"","2051-01-16 12:00:00 GMT","2051-02-16 00:00:00 GMT","2051-03-16 12:00:00 GMT","2051-04-16 00:00:00 GMT","2051-05-16 12:00:00 GMT","2051-06-16 00:00:00 GMT","2051-07-16 12:00:00 GMT","2051-08-16 12:00:00 GMT","2051-09-16 00:00:00 GMT","2051-10-16 12:00:00 GMT","2051-11-16 00:00:00 GMT","2051-12-16 12:00:00 GMT","2052-01-16 12:00:00 GMT","2052-02-16 00:00:00 GMT","2052-03-16 12:00:00 GMT","2052-04-16 00:00:00 GMT","2052-05-16 12:00:00 GMT","2052-06-16 00:00:00 GMT","2052-07-16 12:00:00 GMT","2052-08-16 12:00:00 GMT","2052-09-16 00:00:00 GMT","2052-10-16 12:00:00 GMT","2052-11-16 00:00:00 GMT","2052-12-16 12:00:00 GMT","2053-01-16 12:00:00 GMT","2053-02-16 00:00:00 GMT","2053-03-16 12:00:00 GMT","2053-04-16 00:00:00 GMT","2053-05-16 12:00:00 GMT","2053-06-16 00:00:00 GMT","2053-07-16 12:00:00 GMT","2053-08-16 12:00:00 GMT","2053-09-16 00:00:00 GMT","2053-10-16 12:00:00 GMT","2053-11-16 00:00:00 GMT","2053-12-16 12:00:00 GMT","2054-01-16 12:00:00 GMT","2054-02-16 00:00:00 GMT","2054-03-16 12:00:00 GMT","2054-04-16 00:00:00 GMT","2054-05-16 12:00:00 GMT","2054-06-16 00:00:00 GMT","2054-07-16 12:00:00 GMT","2054-08-16 12:00:00 GMT","2054-09-16 00:00:00 GMT","2054-10-16 12:00:00 GMT","2054-11-16 00:00:00 GMT","2054-12-16 12:00:00 GMT","2055-01-16 12:00:00 GMT","2055-02-16 00:00:00 GMT","2055-03-16 12:00:00 GMT","2055-04-16 00:00:00 GMT","2055-05-16 12:00:00 GMT","2055-06-16 00:00:00 GMT","2055-07-16 12:00:00 GMT","2055-08-16 12:00:00 GMT","2055-09-16 00:00:00 GMT","2055-10-16 12:00:00 GMT","2055-11-16 00:00:00 GMT","2055-12-16 12:00:00 GMT"
"060711004",28.2793985871171,31.2097353009758,30.3836008192479,30.4701865762851,31.4108260505443,24.0992709844798,20.8500297910445,21.6930323368842,20.8500297910445,22.2356071987283,22.7828593154379,25.313192577213,27.174585080327,31.0503330288686,30.8329326552089,29.9946519035604,30.6820287727738,30.2366092684172,20.8500297910445,20.8500297910445,20.8500297910445,20.9152928052527,27.6026066152595,25.9113357576449,28.4384142712039,23.2056353619468,30.6946405699742,33.2732028353115,30.0219142582204,27.7386443717336,21.4198133119823,20.8500297910445,23.1058174586986,21.6528626478652,22.9734740423744,23.6284508151226,28.9574613907003,31.5739384279418,31.3112341649965,30.9411644885164,31.7133870718025,29.1419634632945,20.8500297910445,20.9432317735337,22.7023298487834,20.8990007995659,20.9137504356058,26.3891534547093,26.8953117806597,22.4577252793192,28.6287583144377,29.4536640980588,30.8005644610138,25.6369039154758,20.8500297910445,20.8500297910445,20.9542901569871,20.8500297910445,21.689889656029,22.9983165325203
"060711234",26.9626929257498,29.6364804084003,29.3084818932188,29.2109831117599,29.4804840890033,23.4527057688873,20.3654159107702,20.75449400885,20.3654159107702,21.0013349302377,21.8735702424574,24.9391752787175,27.3859000341336,29.5671341089092,30.2928495279155,28.9394738196009,29.3659507476891,28.8624924705791,20.3654159107702,20.3654159107702,20.3654159107702,20.4715802862755,26.0018747608548,24.6696530978861,27.7373718776464,23.9065273656907,29.3735722048901,31.1799158567797,28.891003891187,26.9687590001189,20.583262306159,20.3654159107702,21.8417690297007,20.6751649928286,22.9641860691805,23.5467959554311,28.1361180455695,32.4336986262329,30.2078394706656,29.167648850083,29.873450386831,28.1518345566942,20.3654159107702,20.4084322103806,21.1117328638533,20.742765021704,20.39658416498,26.8087637323978,24.7035125113166,21.1766888938691,28.3868282254182,29.0425045995663,29.4196621228216,26.2300254255156,20.3654159107702,20.3654159107702,20.4198025779258,20.3654159107702,20.8152420689287,21.9971979268402
"060712002",28.9124408410102,31.6931144399872,30.6691141937045,30.8134655499981,32.0232668805486,24.9754516720623,21.9162469572448,22.4674409295246,21.9162469572448,23.1065582912866,23.7816199892381,25.9330111946336,27.566567942502,31.5465236197044,31.1952030745555,30.4914423424798,30.9910630976649,30.6410448312706,21.9162469572448,21.9162469572448,21.9162469572448,22.0018694087363,28.2201544595624,26.5555248215706,28.9600270400085,23.994278070997,31.1301760347044,34.319862066947,30.4209131418788,28.1040781900987,22.3715371804386,21.9162469572448,23.9351059631587,22.7391906835631,23.744303477962,24.7037233779321,29.3976253254618,32.2797306944193,31.7516361305625,31.4704291456786,32.3073360155428,29.4362776507901,21.9162469572448,21.9771867150262,23.5505331313251,22.0141889742877,22.0196199876393,26.7391509198817,27.5005591724413,23.3488784374603,28.8746567584691,29.8198941382088,30.9964192372303,26.2870743272322,21.9162469572448,21.9162469572448,22.0862341729476,21.9162469572448,22.6873364593366,23.9229621277062
"060714001",28.2325414523868,31.2665661348923,30.3511987895255,30.5318971238637,31.3000904179145,24.5452866329413,20.9358445786365,21.6815775999562,20.9358445786365,22.1363377959147,23.1119131167769,25.8685662011157,27.4847835531764,31.0995078580138,31.0630616189313,30.1943628140222,30.7194030941126,30.215731186063,20.9358445786365,20.9358445786365,20.9358445786365,21.061070857522,27.6090131630365,26.3248558021552,28.4549383252081,23.4484651332566,30.7207405987037,33.6537617084678,30.1192043509606,27.6391626110541,21.4022750019294,20.9358445786365,23.5623976560667,21.6326987937344,23.0362190760294,24.3317516076335,28.9627600324932,32.4390822717619,31.4150709350813,30.7739097290904,31.5761636496919,29.063178831863,20.9358445786365,21.0182924862231,22.5287421687001,21.0827576042008,21.0066652186794,26.9191655278859,26.9832120359031,22.4073755137064,28.7494028207184,29.7609020458529,30.7750284910792,26.1444281285033,20.9358445786365,20.9358445786365,21.0559580955523,20.9358445786365,21.7217375633223,23.154144150706
"060714003",29.1078358807311,31.8731844309632,30.7534846419493,30.9484620570952,32.1905019463401,25.4161837840769,22.3002576085089,22.7217588814288,22.3002576085089,23.3637855212016,24.2242248142845,26.3247419417414,27.8006283875101,31.7283120930315,31.3926695355785,30.7236094589401,31.1065326464083,30.7688973247703,22.3002576085089,22.3002576085089,22.3002576085089,22.4126542939873,28.4281392569223,26.9080945243826,29.1394059809448,24.338102231117,31.2840545325243,34.795601435211,30.5863428006784,28.1927288759938,22.6829323665731,22.3002576085089,24.3637288637681,23.0945787440855,24.0221616343762,25.2965811630389,29.54611285098,32.8033760645185,31.9330490424461,31.5910991115906,32.4595778560861,29.5081208361448,22.3002576085089,22.3468585997535,23.7754049988112,22.4471706340732,22.4192147660083,27.0324874326647,27.7316083881164,23.6291462349698,28.9968377419065,30.0443834675235,31.0531921726576,26.6729725354936,22.3002576085089,22.3002576085089,22.4974381577895,22.3002576085089,23.0304346962036,24.2831198654967
"060719002",29.6940209998938,32.4133944038911,31.0065959866835,31.3534515783867,32.6922071437147,26.7383801201209,23.4522895623013,23.4847127371412,23.4522895623013,24.1354672109464,25.5520392894236,27.4999341830647,28.5028097225346,32.2736775130126,31.9850689186475,31.4201108083213,31.4529412926382,31.1524548052694,23.4522895623013,23.4522895623013,23.4522895623013,23.6450089497402,29.0520936490022,27.9658036328187,29.6775428037537,25.369574711477,31.745690025984,36.222819540003,31.082631777077,28.4586809336793,23.6171179249766,23.4522895623013,25.6495975655964,24.1607429256526,24.8557361036187,27.0751545183593,29.9915754275344,34.374312174816,32.4772877780969,31.9531090093267,32.9163033777159,29.7236503922088,23.4522895623013,23.4558742539355,24.4500206012696,23.7461156134298,23.6179991011153,27.9124969710136,28.4247560351416,24.4699496274981,29.3633806922185,30.7178514554676,31.2235109789395,27.8306671602776,23.4522895623013,23.4522895623013,23.7310501123153,23.4522895623013,24.0597294068045,25.3635930788683
"060719004",28.6701886665589,31.5698752829277,30.5523417157374,30.7401795904794,31.7452961821273,24.9807352085091,21.6180510935727,22.2016682406925,21.6180510935727,22.7500616585582,23.6680689655307,26.0966540714285,27.6427059703433,31.4139099755226,31.2278655772549,30.4589861364812,30.9129678702604,30.4923142554166,21.6180510935727,21.6180510935727,21.6180510935727,21.7368625757546,28.0185762099794,26.6164751632689,28.7971721530764,23.8932836821868,31.002397565614,34.2246815718394,30.3527735758195,27.9159457435239,22.0426036842512,21.6180510935727,23.9630632599174,22.36363876891,23.5291903552028,24.8141663853362,29.2544364417366,32.6212291681402,31.6740599887637,31.1825044203405,32.017870752889,29.2856498340039,21.6180510935727,21.6825755429883,23.1520735837557,21.764964119137,21.7129399923438,26.9758264802752,27.3574102120098,23.0182608743381,28.8731202813124,29.9026427566882,30.9141103318684,26.4087003319984,21.6180510935727,21.6180510935727,21.7766981266709,21.6180510935727,22.3760861297629,23.7186320081013
"060730001",31.2038982179591,33.6632867251299,32.0099956597277,32.1994291376809,34.6349181027443,27.7952735528465,25.7886714620262,25.7886714620262,25.7886714620262,26.7845701038807,27.0175487902183,27.6584111515365,29.0595559368147,33.4055890088346,32.2596118050741,32.0156685493939,32.2527523670387,32.3790441987343,25.7886714620262,25.7886714620262,25.7886714620262,25.8256799505284,30.1755066562769,28.5130983024766,30.798922604801,26.6684251709701,32.8821225137215,36.4500727683049,31.8705245187699,29.3946010700416,26.0233506562548,25.7886714620262,26.438109505544,26.8130208329823,26.7119769789889,27.4157207203309,31.1573349707798,33.2762746492522,33.1962016566714,33.8257955218205,34.3164843133255,30.9144990323216,25.7886714620262,25.7886714620262,27.3769878857984,25.9084220181956,25.9876402293843,28.0975910201592,29.5638913731944,27.2321640254327,30.1513105200633,30.7730974002478,31.9672361169123,28.3197586612801,25.7886714620262,25.7886714620262,26.1322435801917,25.7886714620262,26.6126115119586,27.3707789728438
"060730003",31.2038982179591,33.6632867251299,32.0099956597277,32.1994291376809,34.6349181027443,27.7952735528465,25.7886714620262,25.7886714620262,25.7886714620262,26.7845701038807,27.0175487902183,27.6584111515365,29.0595559368147,33.4055890088346,32.2596118050741,32.0156685493939,32.2527523670387,32.3790441987343,25.7886714620262,25.7886714620262,25.7886714620262,25.8256799505284,30.1755066562769,28.5130983024766,30.798922604801,26.6684251709701,32.8821225137215,36.4500727683049,31.8705245187699,29.3946010700416,26.0233506562548,25.7886714620262,26.438109505544,26.8130208329823,26.7119769789889,27.4157207203309,31.1573349707798,33.2762746492522,33.1962016566714,33.8257955218205,34.3164843133255,30.9144990323216,25.7886714620262,25.7886714620262,27.3769878857984,25.9084220181956,25.9876402293843,28.0975910201592,29.5638913731944,27.2321640254327,30.1513105200633,30.7730974002478,31.9672361169123,28.3197586612801,25.7886714620262,25.7886714620262,26.1322435801917,25.7886714620262,26.6126115119586,27.3707789728438
"060730006",31.0803953715767,33.4598450934005,31.8840187268644,32.0457930704813,34.4548949695656,27.4142627461028,25.4813181538691,25.4813181538691,25.4813181538691,26.503608364079,26.6824589883923,27.3163056266479,28.766681737191,33.2429310717746,32.1007813398374,31.8493075925089,32.1215512455084,32.2263469468106,25.4813181538691,25.4813181538691,25.4813181538691,25.5090745202457,30.094630017097,28.2119442822362,30.6773015279702,26.3839995020796,32.7192678536952,36.3933002380479,31.7173683762209,29.3736239226956,25.7551105471358,25.4813181538691,26.0988791744564,26.5305442343357,26.4473436244918,27.0443109643063,31.0077593082454,32.9929995959672,33.0680901363054,33.6873623088916,34.2902101976045,30.7871108469376,25.4813181538691,25.4813181538691,27.0871025322565,25.5711310709961,25.6786812468441,27.6821389291851,29.4002814353019,26.8848154304745,29.9257034136887,30.5997278086248,31.8699977302647,27.9489787280064,25.4813181538691,25.4813181538691,25.816064274858,25.4813181538691,26.2776793384205,27.0343557144083
"060731001",30.7326133990775,33.1273213944233,31.6308676948793,31.8142111537375,33.9937041211189,27.0534658021238,24.8949333178166,24.8949333178166,24.8949333178166,25.8602163640771,26.260696918664,27.1502492841091,28.5352421267547,32.9524421245996,31.9842723762467,31.6669419695191,31.9083220033768,31.9187079294269,24.8949333178166,24.8949333178166,24.8949333178166,24.9510071207234,29.8439521678791,27.9845945243371,30.4072650302337,26.0134290671863,32.4263906840268,36.3460889221851,31.4991410466753,29.1814327134122,25.1687257110834,24.8949333178166,25.8099542825079,25.8907435865049,25.9709033477148,26.8387062229562,30.7147227277318,33.1113155956067,32.87572782202,33.2565635588705,34.0059627504353,30.4952085947599,24.8949333178166,24.8949333178166,26.3825042596312,25.0085379467925,25.0857012179656,27.4728335040568,29.1103823564235,26.1900790730318,29.672703299423,30.5218867699042,31.68033407545,27.7036043682458,24.8949333178166,24.8949333178166,25.2141050931246,24.8949333178166,25.6335383511408,26.4995359562068
"060731002",30.5083342729609,32.9982393271755,31.5036935957575,31.7362653041933,33.7125364058508,27.0736796648884,24.6159017899212,24.6159017899212,24.6159017899212,25.4977861038769,26.1740246507617,27.3262984664589,28.5966767159421,32.8246111144845,32.0265938778927,31.6509373034144,31.8262938827755,31.763766163967,24.6159017899212,24.6159017899212,24.6159017899212,24.7095451514838,29.6741509578411,28.0583987866783,30.258849609328,25.9272843011834,32.2963681743848,36.3556501365792,31.4340698596786,29.0102186514748,24.8505809841499,24.6159017899212,25.860259721647,25.5334195373207,25.7590964254349,27.0045112376308,30.5712618097525,33.5129066485311,32.8114770281006,32.9641980217782,33.7479894189871,30.3306945279663,24.6159017899212,24.6159017899212,25.9677913405478,24.7832357697883,24.8016801716274,27.6789801699025,28.9840932154375,25.8426913105474,29.645310291532,30.6174153228065,31.587908807283,27.8290099417589,24.6159017899212,24.6159017899212,24.928325216725,24.6159017899212,25.3243295373993,26.3011394564407
"060731006",31.3274010643416,33.8667283568593,32.1359725925911,32.3530652048804,34.8149412359229,28.1762843595901,26.0960247701833,26.0960247701833,26.0960247701833,27.0655318436824,27.3526385920443,28.0005166764251,29.3524301364384,33.5682469458946,32.4184422703108,32.1820295062789,32.383953488569,32.531741450658,26.0960247701833,26.0960247701833,26.0960247701833,26.142285380811,30.2563832954568,28.814252322717,30.9205436816318,26.9528508398606,33.0449771737478,36.5068452985618,32.0236806613188,29.4155782173875,26.2915907653738,26.0960247701833,26.7773398366317,27.0954974316288,26.976610333486,27.7871304763556,31.3069106333141,33.5595497025372,33.3243131770374,33.9642287347493,34.3427584290465,31.0418872177057,26.0960247701833,26.0960247701833,27.6668732393403,26.2457129653951,26.2965992119245,28.5130431111333,29.727501311087,27.579512620391,30.376917626438,30.9464669918708,32.06447450356,28.6905385945538,26.0960247701833,26.0960247701833,26.4484228855255,26.0960247701833,26.9475436854967,27.7072022312793
"060731008",30.2253824835267,32.6030418840934,31.2725429723401,31.4383129498454,33.358884173187,26.2817973987657,23.9628665020535,24.0277128517335,23.9628665020535,24.9477298792169,25.4500875354995,26.6172748055721,28.0403351940025,32.489729972231,31.6896149495261,31.2853123098567,31.5717574261084,31.4707940393315,23.9628665020535,23.9628665020535,23.9628665020535,24.0292445634343,29.4488436003912,27.4303829049117,29.9867285236137,25.3287337177878,31.9751469354354,36.0326216570618,31.1216208164555,28.9344275875083,24.2925232274041,23.9628665020535,25.1371027747109,24.9320106090897,25.2232173154822,26.1509677110404,30.272654553192,32.8261713835541,32.5286032916097,32.6962132194289,33.632457325134,30.1036906572128,23.9628665020535,23.9700358853219,25.4205273764919,24.0608085190963,24.1384443086325,26.9091337770499,28.6231537007612,25.1815345193554,29.2458091402513,30.2451162707147,31.4136647595979,27.0798909377177,23.9628665020535,23.9628665020535,24.2484542663034,23.9628665020535,24.6503821586586,25.6164256998923
"060731010",31.0803953715767,33.4598450934005,31.8840187268644,32.0457930704813,34.4548949695656,27.4142627461028,25.4813181538691,25.4813181538691,25.4813181538691,26.503608364079,26.6824589883923,27.3163056266479,28.766681737191,33.2429310717746,32.1007813398374,31.8493075925089,32.1215512455084,32.2263469468106,25.4813181538691,25.4813181538691,25.4813181538691,25.5090745202457,30.094630017097,28.2119442822362,30.6773015279702,26.3839995020796,32.7192678536952,36.3933002380479,31.7173683762209,29.3736239226956,25.7551105471358,25.4813181538691,26.0988791744564,26.5305442343357,26.4473436244918,27.0443109643063,31.0077593082454,32.9929995959672,33.0680901363054,33.6873623088916,34.2902101976045,30.7871108469376,25.4813181538691,25.4813181538691,27.0871025322565,25.5711310709961,25.6786812468441,27.6821389291851,29.4002814353019,26.8848154304745,29.9257034136887,30.5997278086248,31.8699977302647,27.9489787280064,25.4813181538691,25.4813181538691,25.816064274858,25.4813181538691,26.2776793384205,27.0343557144083
"060731011",31.4509039107241,34.0701699885887,32.2619495254544,32.50670127208,34.9949643691016,28.5572951663337,26.4033780783404,26.4033780783404,26.4033780783404,27.3464935834841,27.6877283938703,28.3426222013136,29.645304336062,33.7309048829547,32.5772727355476,32.3483904631639,32.5151546100994,32.6844387025817,26.4033780783404,26.4033780783404,26.4033780783404,26.4588908110937,30.3372599346367,29.1154063429574,31.0421647584626,27.237276508751,33.2078318337741,36.5636178288188,32.1768368038677,29.4365553647335,26.5598308744928,26.4033780783404,27.1165701677193,27.3779740302754,27.2412436879831,28.1585402323803,31.4564862958484,33.8428247558221,33.4524246974035,34.1026619476781,34.3690325447674,31.1692754030898,26.4033780783404,26.4033780783404,27.9567585928822,26.5830039125945,26.6055581944648,28.9284952021074,29.8911112489795,27.9268612153492,30.6025247328126,31.1198365834938,32.1617128902077,29.0613185278275,26.4033780783404,26.4033780783404,26.7646021908592,26.4033780783404,27.2824758590349,28.0436254897147
"060731016",31.0803953715767,33.4598450934005,31.8840187268644,32.0457930704813,34.4548949695656,27.4142627461028,25.4813181538691,25.4813181538691,25.4813181538691,26.503608364079,26.6824589883923,27.3163056266479,28.766681737191,33.2429310717746,32.1007813398374,31.8493075925089,32.1215512455084,32.2263469468106,25.4813181538691,25.4813181538691,25.4813181538691,25.5090745202457,30.094630017097,28.2119442822362,30.6773015279702,26.3839995020796,32.7192678536952,36.3933002380479,31.7173683762209,29.3736239226956,25.7551105471358,25.4813181538691,26.0988791744564,26.5305442343357,26.4473436244918,27.0443109643063,31.0077593082454,32.9929995959672,33.0680901363054,33.6873623088916,34.2902101976045,30.7871108469376,25.4813181538691,25.4813181538691,27.0871025322565,25.5711310709961,25.6786812468441,27.6821389291851,29.4002814353019,26.8848154304745,29.9257034136887,30.5997278086248,31.8699977302647,27.9489787280064,25.4813181538691,25.4813181538691,25.816064274858,25.4813181538691,26.2776793384205,27.0343557144083
"060731201",29.9831303090754,32.479802727034,31.155770494373,31.3650269903268,33.0809134747657,26.2870809352125,23.6646706383814,23.7619401629013,23.6646706383814,24.5912332464884,25.3365365117921,26.7809176823671,28.1164732218438,32.3571163280492,31.7222774522256,31.2528561038581,31.4936621987039,31.3220634634776,23.6646706383814,23.6646706383814,23.6646706383814,23.7642377304526,29.2472653508082,27.49133324661,29.8238736366816,25.2277393289775,31.847368466345,35.9374411619542,31.0534812503961,28.7462951409336,23.9635897312168,23.6646706383814,25.1650600714696,24.5564586944365,25.0081041927229,26.2614107184444,30.1294656694667,33.167669857275,32.4510271498109,32.4082884940908,33.3429920624802,29.9530628404266,23.6646706383814,23.675424713284,25.0220678289224,23.8115836639457,23.8317643133371,27.1458093374434,28.4800047403297,24.8509169562331,29.2442726630946,30.3278648891941,31.331355854236,27.2015169424839,23.6646706383814,23.6646706383814,23.9389182200267,23.6646706383814,24.3391318290849,25.4120955802874
"060732007",31.2038982179591,33.6632867251299,32.0099956597277,32.1994291376809,34.6349181027443,27.7952735528465,25.7886714620262,25.7886714620262,25.7886714620262,26.7845701038807,27.0175487902183,27.6584111515365,29.0595559368147,33.4055890088346,32.2596118050741,32.0156685493939,32.2527523670387,32.3790441987343,25.7886714620262,25.7886714620262,25.7886714620262,25.8256799505284,30.1755066562769,28.5130983024766,30.798922604801,26.6684251709701,32.8821225137215,36.4500727683049,31.8705245187699,29.3946010700416,26.0233506562548,25.7886714620262,26.438109505544,26.8130208329823,26.7119769789889,27.4157207203309,31.1573349707798,33.2762746492522,33.1962016566714,33.8257955218205,34.3164843133255,30.9144990323216,25.7886714620262,25.7886714620262,27.3769878857984,25.9084220181956,25.9876402293843,28.0975910201592,29.5638913731944,27.2321640254327,30.1513105200633,30.7730974002478,31.9672361169123,28.3197586612801,25.7886714620262,25.7886714620262,26.1322435801917,25.7886714620262,26.6126115119586,27.3707789728438
"060750005",17.5014370673634,20.7190140606921,21.6066063303009,20.2466737526041,20.7205547272908,14.4209835612503,13.3564734499733,13.4388574012138,13.3564734499733,13.3564734499733,13.3564734499733,17.0875515994979,20.0230958811954,20.969637108152,20.9857338886904,20.2251370827587,20.4528608043805,20.0562100658597,13.8214179591682,13.3564734499733,13.3564734499733,13.3564734499733,19.5175039673516,16.8287445798797,19.8671706505331,17.7898861086903,20.6730601569066,21.6778985603771,20.0993066209798,18.2227072393604,13.3564734499733,13.3564734499733,13.3564734499733,13.3564734499733,17.9467492206065,16.3858413830991,19.9238832862755,21.3106076674983,20.8416115761404,20.4107393285082,20.7109140407088,18.8574519990117,13.3564734499733,13.3564734499733,13.3564734499733,13.3564734499733,13.3564734499733,18.3041062007942,19.5433108420062,19.4562852681275,20.8084526821351,20.543827780288,20.3159477951984,16.8882408641746,13.3564734499733,13.3564734499733,13.3564734499733,13.3564734499733,13.3564734499733,13.3564734499733
"060771002",18.9737358952633,22.7333027890446,23.9148703872843,22.2155139432736,22.7173910715671,16.8350794121744,15.7526247822091,15.907094690785,15.7526247822091,15.7526247822091,15.7526247822091,18.535701426857,21.8904273235639,23.0345302120109,23.1943022364808,22.1667751735675,22.4250251300689,22.3928178207461,16.031591487726,15.7526247822091,15.7526247822091,15.7526247822091,20.9835857532224,17.5226199061035,21.7541218733503,20.629712360787,22.7659134781768,23.8197675761503,22.0847023081518,20.5072670627098,15.7526247822091,15.7526247822091,15.7526247822091,15.7526247822091,19.3151211554034,17.8501491688019,21.7969344819235,24.1369910209426,22.9827459496198,22.2882056727806,22.951925248247,21.094948927858,15.7526247822091,15.7526247822091,15.7526247822091,16.1511555700694,15.7526247822091,19.8935163379398,20.058412909829,19.6640447066115,22.9385576470884,22.6915743574002,22.5029065254231,19.6123111124486,15.7526247822091,15.7526247822091,15.7526247822091,15.7526247822091,15.7526247822091,15.7526247822091
"060773005",19.1952033966362,22.8052749032206,23.7055407808494,22.2808044342267,22.7539355736674,16.9099352632535,15.9251848904462,16.1311447685474,15.9251848904462,15.9251848904462,15.9251848904462,18.7208380732822,21.9537106500953,23.0571989551993,23.1592577984986,22.1547307328443,22.5444449789289,22.3349451550442,16.2971404978021,15.9251848904462,15.9251848904462,15.9251848904462,21.1236878923679,18.1430452272103,21.7293728625861,20.450770295277,22.756623672186,24.0866381057517,22.0993432334651,20.3670091955451,15.9251848904462,15.9251848904462,15.9251848904462,15.9251848904462,19.3451920309585,18.0478808010525,21.8387009227916,23.7454724756175,23.0491383793027,22.374488010494,22.9726067067213,20.9262957355027,15.9251848904462,15.9251848904462,15.9251848904462,16.0478097482494,15.9251848904462,19.9356663446066,20.6752100452749,20.1788984263477,22.9113727373029,22.6742072237102,22.5728988418718,19.2081451324355,15.9251848904462,15.9251848904462,15.9251848904462,15.9251848904462,15.9251848904462,15.9251848904462
"060790005",25.5250498053395,27.8630122072237,28.3044323019298,27.4527705192137,27.7367452736445,23.8469321482205,21.7108022204983,22.6615104924848,21.7108022204983,22.3225701821581,22.288152711168,24.4924497755757,26.414495989151,28.0505584018834,27.995117691034,26.5282184751366,27.8203556744069,27.4992087403487,21.9317279483819,21.7108022204983,21.7108022204983,21.7108022204983,25.7417646877333,24.5713297266453,26.2398010854996,24.2085088541504,27.6547002116881,31.1237063192899,26.597513290173,26.2377212476968,22.1479969439233,21.7108022204983,22.3126109010347,21.7108022204983,24.6993166254395,23.940000979812,26.7460216383924,28.3267068933055,28.1414722246105,27.5826192272469,28.1915133316576,26.1450362463731,21.7108022204983,21.9349419394852,21.8247469081353,21.7108022204983,21.7108022204983,25.1225444999271,25.7616209544506,24.4992882147765,27.4357611645023,27.0315608126803,27.8524427938451,24.8183944866073,21.7108022204983,21.7108022204983,21.7108022204983,21.7108022204983,21.8362692255916,22.8691731056854
"060792006",27.3425596193361,29.6171163009886,29.8590176145748,29.3096795583815,29.509142549144,25.7407141186983,23.4199322728807,24.6606307905693,23.4199322728807,24.3375842153704,24.2859580088852,26.3447936613926,27.9853965622465,29.7671953776495,29.6293198134483,28.0986756520033,29.6509593798664,29.216014754486,23.7513208647061,23.4199322728807,23.4199322728807,23.4199322728807,27.427679246273,26.5159345387554,27.8948730197816,26.0291657739187,29.4059188765066,33.3697857124813,28.2077223945992,27.8870901620056,24.0757243580182,23.4199322728807,24.3226452936853,23.4199322728807,26.4951405951732,25.8969485106799,28.5100081720268,29.8663517574105,29.8438264724314,29.4778878010723,29.928724912184,27.7382556300909,23.4199322728807,23.756141851361,23.5908493043362,23.4199322728807,23.4199322728807,26.7603563348018,27.7227267717577,26.3836316065683,28.9908886308248,28.5433125369037,29.621636399562,26.5150517950455,23.4199322728807,23.4199322728807,23.4199322728807,23.4199322728807,23.6081327805207,25.1574886006613
"060793001",25.9641577579792,28.1229264108878,28.5031475069379,27.7781826623919,28.0239355261768,24.1113589704062,21.8104642574318,22.8649756766491,21.8104642574318,22.5751742095065,22.5321523707688,24.9490251406715,26.6247835851203,28.2996335196072,28.184996437088,26.7472071416007,28.111831546846,27.7069022076718,22.0866214172862,21.8104642574318,21.8104642574318,21.8104642574318,26.0981766758661,25.1253508691861,26.5234035606798,24.3006420935819,27.920881156561,31.5350464537157,26.8113736522549,26.5015493065598,22.356957661713,21.8104642574318,22.5627251081022,21.8104642574318,25.2154146371054,24.4341140750217,27.0637645369188,28.440093341591,28.3431229967464,27.9447525246541,28.4028477739962,26.3878925230691,21.8104642574318,22.0906389061653,21.952895116978,21.8104642574318,21.8104642574318,25.4890573497007,26.3278465473693,25.1499152250779,27.6013054053577,27.1618479999083,28.0732627607578,25.0776977212768,21.8104642574318,21.8104642574318,21.8104642574318,21.8104642574318,21.9672980137984,23.2584278639156
"060794002",28.720961480693,31.1113061910894,31.2148877222117,30.8411764543711,30.9943495721112,27.3700692669904,25.0294002883297,26.4562859044896,25.0294002883297,26.0999942212343,26.0397636470016,27.7405621821137,29.3460095393726,31.2347572356918,31.0736431898086,29.450144162406,31.1900872128869,30.7251273013002,25.4160203121259,25.0294002883297,25.0294002883297,25.0294002883297,28.75718181668,27.9065182083247,29.2663424788833,27.7576894542555,30.8909565964521,35.2045249712468,29.6040711369434,29.2726310174514,25.7944910543234,25.0294002883297,26.0825654792683,25.0294002883297,27.7748665532409,27.3597829463381,29.9562518071348,31.2926101732299,31.3445299481165,31.0110230774904,31.4546020503718,29.0886187371127,25.0294002883297,25.4216447965566,25.2288034916944,25.0294002883297,25.0294002883297,28.031655319903,29.117606996146,27.6173479880586,30.3804718562919,29.9247770738992,31.1700100383661,27.9524058688142,25.0294002883297,25.0294002883297,25.0294002883297,25.0294002883297,25.2489675472429,27.056549337407
"060798001",26.4338047123378,28.7400642541062,29.0817249582523,28.3812250387976,28.6229439113942,24.7938231334594,22.5653672466895,23.6610706415271,22.5653672466895,23.3300771987643,23.2870553600266,25.4186217184841,27.1999462756987,28.9088768897664,28.8122187522412,27.31344706357,28.7356575271367,28.3576117474173,22.841524406544,22.5653672466895,22.5653672466895,22.5653672466895,26.5847219670032,25.5436321327003,27.0673370526406,25.1188373140346,28.5303095440973,32.2467460158856,27.4026178423861,27.0624057048512,23.1118606509707,22.5653672466895,23.31762809736,22.5653672466895,25.5972286103063,24.9184747452459,27.6280149052096,29.096529325358,28.992649348521,28.5302535141596,29.0601191219208,26.941645938232,22.5653672466895,22.8455418954231,22.7077981062357,22.5653672466895,22.5653672466895,25.9414504173645,26.7421738631042,25.4414599106724,28.2133248976636,27.787436674792,28.7370395967035,25.6667231408264,22.5653672466895,22.5653672466895,22.5653672466895,22.5653672466895,22.7222010030561,24.0133308531733
